页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,关注数,粉丝数,性别,发布于,ip属地_城市,ip属地_省份,ip属地_国家
32,4.50453E+15,陕西生态环境,2020-5-14 17:02,#绿色小生活#【快来秀出你的绿色idea！第四届丝绸之路女性创新设计大赛启动】近日，第四届丝绸之路女性创新设计大赛正式启动。本次大赛由省妇女联合会、省生态环境厅、西安市妇女联合会、西安碑林环大学创新产业带管委会联合主办。大赛将围绕工业产品类、绿色生活类、文化创意类等在全国范围内征集，快来~戳图了解更多内容 快来秀出你的绿色idea！第四届丝绸之路女性创新设计大赛启动,3,0,4,406,122万,f,北京,北京,北京,中国
32,4.50424E+15,哈密ai西瓜,2020-5-13 21:57,公考战打卡营👉数字化、网络化、智能化创新就是生产力，企业赖之以强，国家赖之以盛。我们要顺应第四次工业革命发展趋势，共同把握数字化、网络化、智能化发展机遇，共同探索新技术、新业态、新模式，探寻新的增长动能和发展路径，建设数字丝绸之路，创新丝绸之路。👉三农领域的短板越是面对风险挑战，越要稳住农业，越是要确保粮食和重要副食品安全。各级党委要把“三农”工作摆到重中之重的位置，统筹抓好决胜全面建成小康社会、决战脱贫攻坚的重点任务，把农业基础打得更牢，为打赢疫情防控狙击战，实现全年经济社会发展目标任务提供有力支撑。 武穴,0,0,1,84,5,m,,兰州,甘肃,中国
32,4.50413E+15,国际计划官方微博,2020-5-13 14:43,#丝绸之路女性创新设计大赛# 第四届丝绸之路女性创新设计大赛启动于即日起正式启动，活动持续至7月31日，面向社会征集作品。如果您有不错的idea，快来大胆秀出你的idea，还会有丰厚大奖等你来拿！@秦女子之声  第四届丝绸之路女性创新设计大赛启动，大奖等您拿！ ,1,0,2,338,6万,f,河南,许昌,河南,中国
32,4.5041E+15,不负韶华的Great希,2020-5-13 12:21,公考战打卡营 创新就是生产力，企业赖之以强、国家赖之以盛顺应第四次工业革命发展趋势共同把握机遇探索新技术、新业态、新模式探寻新的增长动能和发展路径建设数字丝绸之路，创新数字丝绸之路越是要稳住农业、确保粮食和重要副食品安全把基础打的更牢、短板补的更实 广州·周门,0,0,1,342,643,f,,济南,山东,中国
32,4.50334E+15,正和地测,2020-5-11 9:56,"地图文化与创意技术创新研究中心:丝绸之路围巾、剪纸地图、等高线色彩皮包、印有城市地图的手机壳、地图风筝、地图书签、地图沙画、地图剪纸，地图石盘，地图U盘，地图时装,地图包包，地图领带,地图茶具………… ",0,0,1,2675,1047,m,江苏,连云港,江苏,中国
32,4.50224E+15,兰州新区发布,2020-5-8 9:24,【丝绸之路信息港公司“如意·云”平台迎来首批客户】近日，甘肃省电力投资集团有限责任公司、甘肃文旅产业集团有限公司等多家省属企业正式入驻丝绸之路信息港股份有限公司“如意·云”平台，成为这一创新平台的首批客户。丝绸之路信息港股份有限公司是甘肃省委、省政府建设数字甘肃、发展数字经济的骨干企业，肩负着建设运营丝绸之路信息港的重要使命，2018年4月在兰州新区注册成立。其打造的“如意·云”平台，设有政务业务区、多元业务区、信创业务区，目前均已具备提供云服务的条件。据了解，各省属企业可以借助“如意·云”平台的各类软件应用和数据服务提高生产管理效率、优化业务流程，实现产业链上下游的高效对接与协同创新，加速培育新产品、新模式、新业态。目前正在积极对接各省属企业，其中金川集团、酒钢集团、白银公司、省广电集团将于5月份陆续上云。,1,1,2,443,18.3万,m,,武汉,湖北,中国
33,4.49728E+15,看金牛,2020-4-24 16:46,【#每日金句# |习近平论把握数字化、网络化、智能化发展机遇】创新就是生产力，企业赖之以强，国家赖之以盛。我们要顺应第四次工业革命发展趋势，共同把握数字化、网络化、智能化发展机遇，共同探索新技术、新业态、新模式，探寻新的增长动能和发展路径，建设数字丝绸之路、创新丝绸之路。——习近平2019年4月26日在第二届“一带一路”国际合作高峰论坛开幕式上的主旨演讲,5,0,0,457,49.9万,m,,滨州,山东,中国
33,4.48722E+15,拉达梅尔_Radamel,2020-3-27 22:22,#中国新说唱# 西域侠客，大漠城墙，英雄骏马，落日夕阳，福克斯与Hayrul海力的这首《丝绸》用现代流行说唱元素，加之以新疆特有民族乐器热瓦普的大胆创新，演绎了两千年丝绸之路上的别样意境，传递出一副壮丽、美好与和平的画面。 新疆青年的微博视频 ,1,6,33,1382,14万,m,,济南,山东,中国
33,4.48566E+15,新消息报,2020-3-23 15:27,【中卫市将举办全国沙漠健身大赛、环球旅游盛典等11项活动】　　3月23日上午，宁夏应对新冠肺炎疫情工作指挥部举行第十四场新闻发布会上，中卫市副市长蔡菊表示，中卫市将以2020中国宁夏（沙坡头）•第十一届丝绸之路大漠黄河国际旅游节为载体，以弘扬提升、创新体验为重点，融合文化、体育和科技，举办第五届全国沙漠健身大赛、环球旅游盛典、星空大会、航空嘉年华等11项活动，吸引国内外媒体、游客聚焦中卫，集中展示中卫特色旅游资源，提升中卫旅游品牌影响力。同时，加快智慧旅游建设，采取“智慧引导”“人脸识别”“游客多次入园”“门票多日有效”等措施，实现游客分时段、间隔性入园，深化疫情防控防护措施，提供个性化暖心服务，多措并举保障游客健康安全。中卫市推出“坐着高铁到中卫、故地重游沙坡头”系列主题活动            宁夏广播电视台记者提问：请问中卫市今年还有哪些新的旅游产品推向市场，更好地满足国内外旅游的需求？      中卫市副市长蔡菊说，今年是中卫全域旅游示范市创建的关键之年，我们将积极围绕休闲旅游、康养、研学等市场需求，向广大游客朋友隆重推出“坐着高铁到中卫、故地重游沙坡头”系列主题活动，主要包括以黄河宿集、沙坡头黄河小院、沙漠民宿、星空民宿、甲壳虫特色民宿等民宿系列体验项目，黄河宿集以其生态理念、田园风光、舒适设施、个性化服务成为国内民宿的翘楚，《亲爱的客栈》第三季在此拍摄，黄河宿集已经成为全国网红民宿打卡地；集观光住宿度假、星空体验为一体的星星酒店度假项目，这个项目集梦幻的设计、独特的建筑、时尚的生活、浪漫的体验于一体，是沙坡头景区黄河、大漠、星空三大旅游板块之一，是“星星的故乡”旅游品牌重要的载体，必将成为今年宁夏旅游新的网红打卡地；以枸杞康养、沙漠康养理疗为特色的康养项目；以沙漠拓展、麦草方格治沙、小小骑士训练营、手工制陶、沙画制作等为特色的研学体验项目，满足游客的消费体验需求，通过系列特色产品，进一步增强市场活力和吸引力。（宁夏日报记者　周一青　王溦　王刚　王鼎　文/图）,3,1,1,1843,590万,m,黑龙江,牡丹江,黑龙江,中国
33,4.48164E+15,敦煌行走丝路戈壁学院,2020-3-12 13:18,敦煌行走丝路戈壁学院/敦煌行走丝路国际研学中心戈壁与研学课程体系全新改版修正并更新与升级，全新视角深度诠释戈壁价值，研学深度，为企业领导者宏观格局提升、战略创新、组织赋能、少年领导力，国际公民素养培养，心理赋能，丝绸之路文化体检与相关知识点关系等提供不同维度的课程。公众平台暂时停止更新，敬请期待！ 敦煌,0,0,0,234,174,f,黑龙江,鹤岗,黑龙江,中国
34,4.48159E+15,昆明信息港,2020-3-12 10:06,【疫情面前，“一带一路”朋友圈这里最暖】面对突如其来的新冠肺炎疫情，中国在与“一带一路”共建各方保持定力、稳步推进“一带一路”项目建设的同时，聚焦全球公共卫生合作，分享抗疫信息和技术创新成果，携手打造“健康丝绸之路”。 网页链接 ,0,0,0,348,62.4万,m,,西安,陕西,中国
34,4.46432E+15,中国丝绸博物馆,2020-1-24 18:17,#春节168小时# #博物馆里过大年# @国丝赵丰 代表国丝馆全体员工给广大网友拜年啦！2020过节的氛围和心境都不同往年，但国丝馆还是要向各位送上祝福：辞旧回眸丝绸之路，迎新再绘锦绣前程！不忘初心，不断创新！中国丝绸博物馆 中国丝绸博物馆的微博视频 ,1,2,18,661,33.6万,m,新疆,伊犁,新疆,中国
34,4.46039E+15,西安发布,2020-1-13 21:40,#西安“杜比21”# 【“双向互通”拓新路，加速陕西“俄罗斯中心”建设】在古丝绸之路起点的陕西，一座连接中俄两个欧亚大国的“中俄丝路创新园”正在全速推进两国之间的经贸、科技与人文交流合作。西安“杜比21” | “双向互通”拓新路，加速陕西“俄罗斯中心”建设 ,5,53,12,499,168.5万,m,北京,北京,北京,中国
34,4.45698E+15,敦煌国潮艺术馆馆长贺文龙,2020-1-4 12:05,新年伊始，从敦煌传来喜讯，1月2日，敦煌莫高窟国际品牌管理有限公司其自主研发的莫高窟品牌于资源节约、自主创新、技术方面效果显著，经中国名牌产品联合发展促进会、中国产品质量技术监督中心共同综合审核及行业权威对比，授予“中国自主创新最具影响力品牌”荣誉称号。丝绸之路品牌研究院院长、敦煌莫高窟国际品牌管理有限公司董事长贺文龙表示：“2020年我们还将积极开展莫高窟品牌授权，把敦煌IP推向全球，彰显文化自信，为传播和弘扬敦煌文化做更多努力。”（兰州日报社全媒体记者蒲芳） 酒泉·敦煌市医院,37,40,42,5913,68.4万,m,北京,北京,北京,中国
34,4.45514E+15,fashion旅游人,2019-12-30 10:23,丝绸之路是华夏文明的一道靓丽风景，我们在不断的创新开拓，站在21世纪新丝绸之路的起点上，回顾当初辉煌的历史，当初那片神秘界域已不再神秘，一条条的铁路在中韩文明的古迹里焕发出新的生机，正在滚滚流淌到整个东北亚。 fashion旅游人的微博视频 ,516,305,304,1880,26.1万,f,,金华,浙江,中国
34,4.45267E+15,陕西省教育厅,2019-12-23 14:32,#校园拍客#【筝声雅乐，全新视听呈现】筝声切切、箫声幽咽、战鼓沉沉、琵琶铿锵，舞姿玄妙、歌声飞扬……陕西艺术职业学院原创中国首部跨界融合筝乐剧《丝路筝途》，以古筝演奏统领全场，融传统民族器乐、电子音乐、戏剧、舞蹈、诗歌与多媒体创新技术等艺术元素为一体，以盛唐时期丝绸之路为背景，用故事性叙事手法，再现大唐使节出行西域历经的艰途与筑梦之路，为观众带来全新视听盛宴。该剧音乐、戏剧、舞蹈等均为原创，由该院音乐、舞蹈、影视、戏曲等各系师生创作参演，是学院弘扬丝路文化，强化教育教学改革，整合艺术教育资源，各系部、各专业之间全面融合跨界协作的有益探索与尝试。点击视频，我们一起见证精彩！  陕西省教育厅的微博视频,2,1,8,680,41.6万,m,上海,上海,上海,中国
34,4.45127E+15,各界新闻网官微,2019-12-19 17:32,【西部城乡建设产业创新联盟(筹)2020迎新年联谊会】以“新时代、新联盟、新发展开创新局面;新征程、新思想、新模式创造新辉煌!”为主题的《西部城乡建设产业创新联盟(筹)2020迎新年联谊会》在丝绸之路起点，西安秦都酒店盛大举行。网页链接 @西安新闻网 @西安秦岭野生动物园 @西安晚报 @西安发布 @陕西都市快报 @华商网 @华商报@各界导报社官微 @第一新闻 @陕菜网 @陕西传媒网 @陕西发布 @陕西广播电视台 @陕西气象 @王仕伟微博 @通网官方微博@陕西政协 @新浪陕西@西安直播@当代陕西 @白华武  @陕西中医药大学 @嘹陕西,0,0,0,187,9595,f,重庆,重庆,重庆,中国
35,4.44896E+15,福建联通,2019-12-13 9:06,【莆田联通圆满完成“一带一路”电子商务国际合作论坛通信保障】以“共建‘开放·普惠·创新’数字丝绸之路”为主题的“一带一路”电子商务国际合作论坛，11月28日至30日在福建莆田举行。为圆满保障本次论坛的通信工作，莆田联通网络BG提前制定通信保障方案，成立保障小组，专业协同，提前进行现场测试工作、网络容量评估及中心区域内的基站设备运行状态、室分天馈系统、传输带宽等网络各个环节进行全方位健康检查，累计投入保障场景测试8次，RRU扩容2个，带内扩容4个小区，通信保障人员15人次。 论坛举办期间，网络保障人员坚守岗位，全程严密监控网络运行情况，确保各项网络指标保持优秀，实现重保区域4G网络下载峰值速率达到84.2 Mbps，上传峰值速率达到46.2Mbps，最大限度地保障论坛期间场内联通各项行业应用的顺利运行和用户上网的完美体验，圆满完成本次“一带一路”电子商务国际合作论坛通信网络保障工作。 @莆田联通,7,6,7,465,112.8万,m,,博尔塔拉,新疆,中国
35,4.44366E+15,厦门文旅,2019-11-28 18:09,#秦风汉韵和美西咸# 当下，西咸新区作为承载“创新城市发展方式”使命的国家级新区，正在积极探索示范试验和创新发展的范例，全力打造现代产业集群，融合创新发展，着力建设大西安新中心和丝绸之路经济带重要支点。本场推介活动将进一步加深厦门市民对西咸新区的了解，增进两地人民的感情，也将进一步加强两地文旅合作，开创两地资源共享、市场共建、客源互动、共同发展的新格局。,0,0,3,845,282.2万,f,河南,郑州,河南,中国
35,4.4434E+15,雅遇茗归,2019-11-28 0:51,聚力共赢，创新发展|“中国藏茶联盟”成立大会在雅安圆满召开👏👏  中国是茶的故乡，四川是茶文化的摇篮。四川雅安是古南方丝绸之路的门户、是川藏茶马古道的起点，蒙顶山是世界茶文明发祥地、世界茶文化发源地，世界茶文化圣山。 雅安·雅安倍特星月宾馆 ,0,0,2,124,269,f,,北京,北京,中国
35,4.44316E+15,郯城生态环境,2019-11-27 8:32,【推进黄河流域生态空间一体化保护和环境协同化治理】黄河流域是我国陆上、空中、网上“丝绸之路”的重要经济带和核心文化保护传承创新区，肩负着中外经济文化交流和民族文化复兴的重任。同时，黄河中上游流域还是我国少数民族聚居较为集中的区域、打赢脱贫攻坚战的重要区域，推动黄河流域生态空间一体化保护和环境协同化治理，对加快区域发展、维护社会稳定、促进民族团结等具有重要作用。（光明日报）网页链接,25,24,27,3575,2万,m,,武汉,湖北,中国
36,4.44287E+15,中国文博,2019-11-26 13:21,#文物动态#近日，敦煌研究院与西北大学在莫高窟签署共建“丝绸之路石窟和土遗址保护创新型人才培养基地”协议。双方约定在遗产价值阐释、保护理论构建、保护技术研发、数字化保护及传承利用等方面密切合作，发挥各自所长，以科研项目为依托，开展创新型人才培养。当日签约仪式上，还举行了“丝绸之路石窟和土遗址保护创新型人才培养基地”揭牌仪式。在随后的交流座谈会上，双方从人才培养、合作方向拓展、固化经常性项目、创新培养模式的具体细节、后续保护人才培养机制体制等方向，就未来合作具体事宜友好对话，共商推动落实运作举措。敦煌研究院表示，此次签约预示着双方将以更加紧密的协作关系，实现优势互补、资源整合，共同推动双方在丝绸之路石窟、古代壁画、土遗址保护与田野考古等领域的合作，加快人才培养与队伍建设，探索出符合当前社会需求的文物创新型实践保护人才培养模式，取得更丰硕成果。,6,1,19,659,122.4万,m,,北京,北京,中国
36,4.44284E+15,甘肃日报,2019-11-26 11:20,【甘肃省成立丝绸之路石窟和土遗址保护创新型人才培养基地】11月21日，敦煌研究院与西北大学共建“丝绸之路石窟和土遗址保护创新型人才培养基地”签约仪式在敦煌举行，标志着双方合作进入新阶段。 我省成立丝绸之路石窟和土遗址保护创新型人才培养基地 ,1,0,0,200,9.9万,m,,乌鲁木齐,新疆,中国
36,4.44208E+15,陕西广播电视台,2019-11-24 9:22,【2019年丝路联盟国际冬令营在西北农林科技大学举行】由丝绸之路农业教育科技创新联盟、中俄农业教育科技创新联盟主办的2019年丝路联盟国际冬令营在西北农林科技大学举行。来自波兰波兹南生命科学大学、俄罗斯国立土地规划与利用大学、俄罗斯北外乌拉尔国立农业大学三所高校的12名学生参加本次活动。 陕西广播电视台的微博视频,0,0,1,244,57万,m,北京,,北京,中国
36,4.44176E+15,陕西省教育厅,2019-11-23 11:56,#教改探索#【西大与敦煌研究院开展深度合作】日前，@西北大学 与敦煌研究院共建的“丝绸之路石窟和土遗址保护创新型人才培养基地”在敦煌揭牌。西大校长郭立宏、敦煌研究院院长赵声良签署共建协议。根据协议，双方将在遗产价值阐释、保护理论构建、保护技术研发、数字化保护及传承利用等方面开展深度合作，发挥各自所长，以科研项目为依托，开展创新型人才培养。为建立专业文物保护技术人才队伍培养机制，服务“一带一路”沿线文化遗产的国家需求，该基地以石窟、古代壁画和土遗址为主要研究对象，组建保护人才培养教学科研团队，开展价值阐释、保护技术、传承利用等关键科学问题研究，探索文物保护创新型人才培养模式。,3,0,5,680,41.6万,m,,济南,山东,中国
36,4.44114E+15,西北大学,2019-11-21 18:42,#西大资讯# 11月21日，@西北大学 与敦煌研究院共建的“丝绸之路石窟和土遗址保护创新型人才培养基地”在敦煌揭牌根据协议，双方将在遗产价值阐释、保护理论构建、保护技术研发、数字化保护及传承利用等方面开展深度合作，发挥各自所长，以科研项目为依托，开展创新型人才培养创新人才培养 | 西北大学与敦煌研究院开展深度合作,4,1,31,942,33.8万,m,,济南,山东,中国
36,4.44108E+15,起点新闻,2019-11-21 15:17,【2019年丝路联盟国际冬令营在西农大举行】11月10日至19日，由丝绸之路农业教育科技创新联盟、中俄农业教育科技创新联盟主办的2019年丝路联盟国际冬令营在西北农林科技大学举行。来自波兰波兹南生命科学大学、俄罗斯国立土地规划与利用大学、俄罗斯北外乌拉尔国立农业大学三所高校的12名学生参加本次活动。#2019丝路万里行# 本次冬令营以“现代农业”为主题，为丝路联盟首次举办，活动内容包括专题报告、茶艺表演、篆刻体验、汉语课、书法课，参观国家重点实验室、葡萄酒学院、博览园、推广展室、猕猴桃基地和杨凌农业科技示范园区、科创中心等。（编辑 王珺 西北农林科技大学  雷媛  杨凌融媒体中心）,1,0,6,1539,465.4万,f,,乌鲁木齐,新疆,中国
37,4.43723E+15,汉中综合广播,2019-11-10 23:55,#新闻正前方#11月10日12:00—13:00，汉中广播电视台综合广播《新闻正前方》一周精华版之《快播汉中》主要内容如下：1、2019年9至10月“陕西好人榜”在城固发布；2、我市召开国家创新型城市建设暨绿色循环发展交流推进会；3、2019“丝绸之路万里行•魅力东盟”活动西安发车汉中仙毫启程再走丝路；4、我市“防范火灾风险、建设美好家园”全民消防宣传月启动；5、城固多举措激发招商引资新活力；6、西乡实施占补平衡项目新增耕地千余亩；7、洋县黄金峡水站入选全国首批100家“最美水站”；8、镇巴天坑发现大量2亿年前古生物化石。欢迎收听fm95.6汉中综合广播！,0,0,0,153,4万,m,,武汉,湖北,中国
37,4.43711E+15,德古拉船长元年,2019-11-10 16:08,香港的商业模式建立在周围的地区整体效率低下可以降纬打击赚取利润，当周围地区效率快速提升甚至超越，科技创新不断时，香港注定衰落，就像那些丝绸之路上变成景点的地方一样。 ,0,0,4,922,14.8万,m,,金华,浙江,中国
37,4.43632E+15,华商报,2019-11-8 11:37,【杂技与芭蕾并舞!最新版杂技芭蕾剧《天鹅湖》昨晚在西安成功首演！】整场演出130分钟，东方天鹅在王子的肩上和头顶上展翅起舞，令人叹为观止。西方芭蕾的浪漫和东方杂技的惊险融合一体，在舒缓优雅的节奏中，在惊险技艺震撼下，营造浪漫奇幻的艺术视听盛宴，演出还创新将芭蕾与“丝绸之路”“大唐长安”等中国元素融合。西安演艺集团战士战旗杂技团充分展现出西安文艺演出的高水平实力。华商报记者刘慧,4,1,11,801,1116.3万,f,,枣庄,山东,中国
37,4.43602E+15,浙江之声,2019-11-7 16:10,【2019中欧科技与创新项目交流论坛在中国（杭州）人工智能小镇举行】今天上午，拥抱AI，建构“一带一路”数字丝绸之路暨2019中欧科技与创新项目交流论坛在中国（杭州）人工智能小镇举行。近20家中欧企业的 CEO/创始人与欧洲研究机构高级科学家、高级软件工程师参加。该活动由未来科技城人才和金融服务中心主办，浙江菜根科技产业发展有限公司、浙江铂谷投资管理有限公司承办，吸引了海内外人工智能专家学者、投资机构、创新企业领袖及创业者共计 200 余人。举办此次活动，旨在展示人工智能在智造、交通、健康、金融、教育、零售、服务等多个领域的创新技术和应用前景，共同展望人工智能与人类社会发展的未来，促进双边的深入交流和合作。 论坛上，14个欧洲优秀项目与2个中国（杭州）人工智能小镇优秀项目，通过PPT等形式，展示了城市可持续发展、人工智能、生物医药等先进技术与项目。中欧企业代表与投资团代表还围绕先进技术、市场需求等，展开了热烈交流，双方对未来科技发展方向与合作达成良好共识。记者了解到，2019 年是一带一路倡议提出6周年，欧洲作为新中国建立外交关系的友好邻邦，与我国交流密切，今年中欧频繁的高层交往，更为中欧开放务实的全面合作关系注入了行动力。杭州未来科技城是国家级海外高层次人才的创业创新基地，集合了以阿里巴巴为代表的大批互联网创业企业、集聚了一大批海内外高层次人才、孕育了一批具有极大潜力的商业模式、形成了适合人工智能技术发展沃土的“新城”，将成为更多海外项目进入中国市场的重要选择。（浙江之声综合余杭台）,3,1,1,1915,215.1万,m,,北京,北京,中国
37,4.43491E+15,杨凌视线,2019-11-4 14:08,#杨凌快报##上合农业基地#【丝绸之路小麦创新联盟在杨凌成立】11月2日，“丝绸之路小麦创新联盟”在西北农林科技大学成立，来自丝绸之路沿线俄罗斯、巴基斯坦、土耳其、哈萨克斯坦、乌克兰等8个国家和国内中国科学院、中国农业科学院、山西农业大学等32所大学、科研机构和相关企业的83名代表参会。详见：网页链接,1,1,1,1487,10.4万,m,江苏,南通,江苏,中国
37,4.43453E+15,书香江苏在线,2019-11-3 13:06,【亮相希腊！创新的中国图书】当地时间周五，“从丝绸之路到‘一带一路’：2019中国主题图书文化创意展”开幕式在希腊雅典举行，国务院新闻办公室副主任郭卫民出席并致辞。展览除传统阅读外，增设数字阅读互动和创意人文两大展区，借助VR等科技手段展现科技与文化的融合发展以及出版产业的创新发展。 ,1,0,1,286,16.2万,m,浙江,温州,浙江,中国
37,4.43416E+15,青岛市北发布,2019-11-2 12:36,【青岛港与日本下关港将“牵手” 】      日前，七海控股集团与日本下关市政府进行会谈，双方就推动青岛邮轮旅游发展达成战略合作意向。此次政企合作不仅将助力青岛国际航运贸易金融创新中心核心区建设，加快推动青岛邮轮经济发展，也是青岛友好城市下关积极参与青岛国际时尚城建设和青岛海上丝绸之路建设的重要事件。      据了解，双方同意将在一年内促成青岛港至日本下关港之间的定期客货两用滚装船复航，促成下关市区面向外国游客的免税店及餐厅开业。两个港口将积极配合，共同推动国际邮轮业务。据悉，七海集团旗下精英邮轮是青岛本土国际邮轮公司，邮轮行业全国排名前三，青岛精英邮轮公司执行总裁刘盾表示，希望通过“客滚轮”模式，提高中国游客出行的数量，同时加强两地之间的经济合作，增进两个城市的互相了解。（来源：青岛日报 市北专刊）,1,0,0,337,21.5万,f,,北京,北京,中国
38,4.4334E+15,福建海博TV,2019-10-31 10:33,【第二届21世纪海上丝绸之路青年创新大会平行论坛在泉州举行】第二届21世纪海上丝绸之路青年创新大会平行论坛日前在泉州举行，来自海丝沿线国家的专家学者和青年创业者们通过主题演讲、沙龙分享等形式，围绕实体经济、数字经济、海丝文化等议题展开交流。第二届21世纪海上丝绸之路青年创新大会平行论坛在泉州举行 ,1,0,2,544,127.4万,m,,和田地区,新疆,中国
38,4.43306E+15,解码陕西Plus,2019-10-30 11:40,【陕西省副省长赵刚：“硬科技+西安”实质内涵日益丰富】陕西省副省长赵刚致辞。赵刚说，今天（10月30日），来自全球科技创新领域的代表，嘉宾齐聚一堂，共同见证第三届全球硬科技创新大会开幕，一起分享全球硬科技创新发展新理念、新成就。陕西是“一带一路”重要节点，古都西安位于古丝绸之路的起点。近年来，西安大力发展人工智能、航空航天、新材料、信息技术、光电芯片、生物技术、智能制造、新能源，”“硬科技+西安”实质内涵日益丰富，希望与会嘉宾继续支持西安硬科技发展。@西安发布 @西安高新 国际在线陕西频道的微博视频,1,0,0,399,15.2万,m,,锡林郭勒盟,内蒙古,中国
38,4.43299E+15,绍兴晓灵通,2019-10-30 6:56,#绍兴身边事# 【工业设计大赛】昨天，绍兴市第六届工业设计国际邀请赛颁奖典礼暨海上丝绸之路创新设计对接会在浙江工业职业技术学院举办。来自美国、意大利等国家以及北京、深圳等国内工业设计一线城市的专家学者、设计大咖、企业代表参与，共征集到海内外参赛作品786件，参赛作品之多、质量之高、范围之广，为历届之最。,0,0,0,2317,1.9万,m,,博尔塔拉,新疆,中国
38,4.43282E+15,泉州那些事儿,2019-10-29 19:45,#泉州爆料#“21世纪海上丝绸之路”青年创新大会在福建泉州举行#泉州那些事儿# 泉州那些事儿的微博视频 ,0,10,5,2144,30.2万,m,河北,唐山,河北,中国
39,4.43266E+15,石狮融媒,2019-10-29 9:34,"【海丝聚力 汇智共赢】10月28日, 以“海丝聚力·汇智共赢”为主题的第二届21世纪海上丝绸之路青年创新大会在泉州开幕，来自25个海上丝绸之路沿线国家和地区的青年社团负责人、青年创新人才、青年企业家参加大会，与我省青年企业家开展青年创新创业、贸易投资、项目对接、文化交流等合作。 ",0,0,0,290,19.6万,f,,长沙,湖南,中国
39,4.43048E+15,中国文博,2019-10-23 9:00,#文物动态#近日，2019年丝绸之路文物科技创新联盟年会暨“科技创新与传统工艺学术交流会”、和陕西省文物保护研究院成立30周年纪念活动陕西西安举行。开幕式上进行了陕西省文保院成立30周年纪念活动。陕西省文保院院长赵强回顾了该院30年发展历程。国家文物局、陕西省文物局领导和与会的专家代表对陕西省文保院30年的发展成就给予了充分的肯定，并希望省文保院能进一步发挥优势，以科技创新为引领，进一步做大做强文物保护事业，服务陕西和全国的文物保护工作。2019年丝绸之路文物科技创新联盟年会暨“科技创新与传统工艺学术交流会”。本次会议是丝绸之路文物科技创新联盟举办的第3次学术年会，由2019年联盟轮值主席单位省文保院负责筹办。来自联盟的40多位专家、学者和相关技术人员与会并将以“科技创新与传统工艺”为主题进行为时2天的研讨。,0,0,4,659,122.4万,m,,成都,四川,中国
39,4.42704E+15,人在西安,2019-10-13 21:18,开远门在隋初建成，是隋唐长安西城墙最北的一座城门，也是隋唐丝绸之路的起点。今时，开远门以丝绸之路群雕为标志，发扬开拓创新的城市精神奔赴未来。2019富力以200万㎡城市综合体，谋篇西二环区域发展未来。#富力开远城#将生活美学融入建筑营造，打造西安国际都会的美好生活方式。目前在售房源非精装交付。,3,12,10,1588,93.5万,m,,北京,北京,中国
