页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,关注数,粉丝数,性别,发布于,ip属地_城市,ip属地_省份,ip属地_国家
24,4.959E+15,哈萨克斯坦驻华大使馆,2023-10-20 19:21,第三届“一带一路”国际高峰论坛贸易畅通专题论坛18日在中国首都北京举行，哈萨克斯坦财政部收入委员会主席詹多斯•杜伊斯姆比耶夫率团出席。会议由中国商务部、中国海关总署、中国国家税务总局和中国进出口银行联合举办。会晤期间，与会者就维护全球产业供应链稳定、推动电子商务和“绿色”贸易、加强海关、税务和金融合作等问题进行了讨论。访问框架下，哈萨克斯坦财政部收入委员会主席同中国国家税务总局局长王军举行了会谈。双方就两国合作关系，以及加强“一带一路”倡议框架下的相互协作问题进行了讨论。,0,0,2,94,10.7万,m,北京,北京,北京,中国
24,4.95897E+15,凤凰卫视,2023-10-20 17:42,#中国深度财经#【“一带一路”合作升级 制造业取消外资限制】“一带一路”十年来，以互联互通为主线，与各国加强政策沟通、设施联通、贸易畅通、资金融通、民心相通。在经济领域，共建“一带一路”倡议通过贸易和投资渠道，为沿线国家带来新发展机遇，成为促进区域合作的重要力量。倡议自2013年提出以来，150多个国家、30多个国际组织签署共建“一带一路”合作文件，拉动近万亿美元投资规模。 “一带一路”合作升级 制造业取消外资限制,0,0,5,321,1493万,m,,北京,北京,中国
24,4.95897E+15,云上酒泉,2023-10-20 17:31,#一带一路看酒泉##一带一路国际合作高峰论坛#【贸易畅通  筑牢共赢基石】一起来看看酒泉生产的风力发电机组即将出口乌兹别克斯坦了。悠悠驼铃传千古。2000多年前，满载货物的驼队踏上丝绸之路，开创了古代中国与亚非欧国家贸易往来的先河。古丝绸之路见证了“使者相望于道，商旅不绝于途”的繁荣。如今的酒泉，中欧班列往来不绝、空港建设稳步推进、“海丝”连着“陆丝”，再次响起丝路贸易的兴盛跫音。2020年1月，《甘肃（敦煌）国际空港总体规划（2019-2030年）》获省政府批复，敦煌国际空港成为省政府重点打造的三大国际空港之一，对融入双循环新发展格局、扩大向西开放具有重要作用。2022年11月17日，西部陆海新通道（酒泉—钦州港—鹿特丹）铁海国际联运酒泉种子专列在金塔县始发，满载380吨蔬菜、花卉种子的货运列车经广西钦州港出境，转海运至荷兰鹿特丹。2023年5月26日，敦煌首趟铁海联运敦煌—宁波—曼谷国际货运班列在敦煌铁路西货站发运，打通了继敦煌—老挝—曼谷、敦煌—广西北部湾钦州港—印度尼西亚之后的第3条南向物流通道。从海上航线到陆上“钢铁驼队”，从四通八达的物流运输网到“空中丝路”……十年间，“一带一路”从愿景变为现实，酒泉市以贸易畅通为保障，创造更多经贸合作新机遇，不断为开放发展增添新动力。作为甘肃省新能源产业发展的主战场，连日来，一批风力发电机组正在酒泉经济技术开发区加紧生产，即将出口乌兹别克斯坦。承担机组制造的甘肃金风风电设备制造有限公司，今年首次向海外整机出口风力发电机组。由于机组体积过大，在出口过程中周转缓慢，给企业造成了困难。在了解情况后，酒泉海关针对性采取帮扶措施，优化通关流程，压缩通关时间。据酒泉海关负责人介绍，结合酒泉市打造国家重要新能源及装备制造业基地的战略规划，酒泉海关推出《酒泉海关优化营商环境14条细化措施》，指导企业充分享受政策红利，帮助企业解决进出口通关过程中的困难和问题。从不沿边、不靠海的内陆腹地变身为向西开放的前沿阵地，酒泉不仅关注“运什么”，还在研究“怎么运”，充分释放“甘货出海”潜力，努力将通道经济转化为贸易活力。数据显示，2022年酒泉市有全年外贸进出口企业380家，比上年增加51家。全年实现进出口总额7.7亿元，比上年增长28.7%。（酒泉融媒记者）,0,0,1,685,19.5万,m,甘肃,酒泉,甘肃,中国
24,4.95887E+15,玉林发布,2023-10-20 10:44,【玉林：高水平参与共建“一带一路”倡议 推动高质量发展】十年来，玉林深入贯彻新发展理念，聚焦“设施联通、贸易畅通”，高水平参与西部陆海新通道建设，不断加强与“一带一路”互联互通的交通基础设施建设，积极发展与“一带一路”沿线国家发展经贸合作，持续推动经济高质量发展。（来源：玉林广播电视台 记者 杨创 通讯员 邹蕙蔚） 玉林发布的微博视频,1,0,0,1392,2万,m,,玉林,广西,中国
25,4.95887E+15,江西发布,2023-10-20 10:40,#带你看一带一路十年巨变#【承建公路超1万公里 “江西建造”建功“一带一路”】2023年是共建“一带一路”倡议提出10周年。10年间，秉承古丝路精神的“一带一路”倡议从蓝图到实景，成为政策沟通、设施联通、贸易畅通、资金融通、民心相通的广阔平台。其中，“基建”项目跨越山川，通江达海，承担着“互联互通”的基石作用。作为古丝绸之路的重要货源地和重要起点之一，这10年，也是“江西建造”在“一带一路”沿线蓬勃发展、结出累累硕果的10年：一批赣企从红土地走出去，鼓足“赣”劲，扬帆“出海”，以积极有为的姿态逐梦“一带一路”，一批标志性项目和“小而美”的民生项目落地生根，“江西”品牌蜚声海外。高质量共建“一带一路”，“江西建造”交出了怎样的成绩单，让我们一起看看！#一带一路国际合作高峰论坛# 网页链接,0,0,2,430,91.1万,m,,南昌,江西,中国
25,4.95886E+15,广东发布,2023-10-20 10:00,#广交会对广东有多重要#【第134届广交会第一期圆满结束】第134届广交会第一期于10月19日结束。截至19日，境外采购商线下到会超10万人，来自全球210个国家和地区。其中，来自“一带一路”共建国家采购商近7万人，比第133届同期增长65.2%，广交会在促进“一带一路”共建国家贸易畅通中成效显著。本届广交会分三期举行，第二期将于10月23日—27日举办，集中展示家庭用品、礼品及装饰品、建材及家具3大板块和15个展区，线下参展企业9674家，其中进口展有来自29个国家和地区的202家参展企业。,0,0,1,397,336万,m,,,广东,中国
25,4.95886E+15,上海税务,2023-10-20 10:00,#关注#【王军参加第三届“一带一路”国际合作高峰论坛并在贸易畅通专题论坛发言】详情点击↓ 王军参加第三届“一带一路”国际合作高峰论坛并在贸易畅通专题论坛发言 ,8,0,1,219,30.5万,m,,上海,上海,中国
25,4.95886E+15,上海杨浦,2023-10-20 9:57,#老外讲故事# 第四季第四集——【空中丝路】建设“空中丝绸之路”，成为民用航空、电子商务、跨境物流等行业和企业融入共建“一带一路”的重要抓手，数年来成效明显。“陆海空”一体化的新丝绸之路发展模式，更符合现代贸易发展的需求。建设“空中丝绸之路”，让跨境贸易更畅通、民心更相通，也为共建“一带一路”国家的企业和人民带来了实实在在的好处。#一带一路促共赢# 上海杨浦的微博视频,0,0,0,395,22.2万,m,,上海,上海,中国
25,4.95866E+15,广东阳江发布,2023-10-19 21:01,【第22届中国（阳江）国际五金刀剪博览会开幕】10月19日，第22届中国（阳江）国际五金刀剪博览会在中国刀剪之都阳江隆重开幕。本届刀博会由中国国际贸易促进委员会广东省委员会、中国轻工工艺品进出口商会、中国五矿化工进出口商会、中国五金制品协会主办，以“畅通双循环、实现新跃升”为主题，是2020年以来首次全面恢复线下办展，吸引了众多海内外客商前来参展和采购。网页链接,0,0,0,29,1.6万,m,,阳江,广东,中国
25,4.95866E+15,云南红河发布,2023-10-19 20:44,【数说“一带一路”倡议十周年 时习之 | 时政微视频：幸福丝路】时间，见证“一带一路”强大的生命力。壮丽的“丝路画卷”上，硕果累累。十年来，政策沟通不断深化、设施联通不断加强、贸易畅通不断提升、资金融通不断扩大、民心相通不断促进。来源：人民网-中国共产党新闻网（点击链接查看原文）时习之 | 时政微视频：幸福丝路,0,0,0,223,20.7万,m,,红河哈尼族彝族自治州,云南,中国
25,4.95865E+15,杭州网,2023-10-19 20:32,【时习之 | 时政微视频：#幸福丝路# 】时间，见证#一带一路# 强大的生命力。壮丽的“丝路画卷”上，硕果累累。十年来，政策沟通不断深化、设施联通不断加强、贸易畅通不断提升、资金融通不断扩大、民心相通不断促进。2023年10月18日，第三届“一带一路”国际合作高峰论坛在北京举行。“一带一路”建设已经迈出坚实步伐。我们要乘势而上、顺势而为，推动“一带一路”建设行稳致远，迈向更加美好的未来。☞ 时习之 | 时政微视频：幸福丝路 杭州网的微博视频,0,0,1,513,202.7万,f,,杭州,浙江,中国
25,4.95861E+15,滨江检察,2023-10-19 17:42,【#共建一带一路倡议的初心是什么#】习近平：今年是我提出共建“一带一路”倡议10周年。提出这一倡议的初心，是借鉴古丝绸之路，以互联互通为主线，同各国加强政策沟通、设施联通、贸易畅通、资金融通、民心相通，为世界经济增长注入新动能，为全球发展开辟新空间，为国际经济合作打造新平台。央视新闻的微博视频央视新闻的微博视频,0,0,0,244,1.2万,m,,杭州,浙江,中国
25,4.95861E+15,上海国资发布,2023-10-19 17:36,#国企资讯#【提升全球资源配置能力，绿地集团依托产业优势服务“一带一路”】绿地集团积极服务国家战略，充分发挥自身产业优势，主动聚焦“政策沟通、设施联通、贸易畅通、资金融通、民心相通”的主线，共建“一带一路”，取得了初步的成效。截至目前，绿地集团已经与“一带一路”沿线50多个国家和地区发生业务往来，业务范围涵盖基础设施建设、城市功能开发、海外工程援建、跨境商业贸易、旅游设施运营等多个领域，为共建“一带一路”作出了积极贡献。详见↓共建“一带一路” | 提升全球资源配置能力，绿地集团依托产业优势服务“一带一路”,0,0,1,463,7.1万,m,,上海,上海,中国
26,4.9586E+15,国际商报,2023-10-19 17:08,【第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛在京举行】新华社北京10月18日电 第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛18日在北京举行，中共中央政治局委员、国务院副总理何立峰出席论坛并作主旨发言。何立峰指出，2013年秋天，习近平主席深刻洞察世界百年未有之大变局，创造性提出共建“丝绸之路经济带”和“21世纪海上丝绸之路”倡议，揭开了共建“一带一路”的华彩序章。10年来，各方携手共进、砥砺前行，共建“一带一路”取得实打实、沉甸甸的成就，共同参与、共同发展、共同受益的贸易投资合作格局初步形成，有力促进了商品要素自由流动、各国经济深度融合、共同市场持续扩大。何立峰指出，习近平主席在上午的主旨演讲中高度肯定了共建“一带一路”丰硕成果，系统总结了宝贵经验，宣布了支持高质量共建“一带一路”的八项行动。要秉持共商共建共享原则，推动贸易合作提质增效，提升贸易和投资自由化便利化水平，维护产业链供应链稳定畅通，大力支持贸易业态和模式创新，促进货物贸易和服务贸易协调发展，推动共建“一带一路”经贸务实合作取得新进展新突破。何立峰强调，中国将建设更高水平开放型经济新体制，稳步扩大制度型开放，努力以贸易推动交往，以贸易催生繁荣，以中国制造和中国市场为全球发展提供新选择新机遇，更多更好惠及各国人民。,0,0,0,4979,8.6万,f,,北京,北京,中国
26,4.9586E+15,国际商报,2023-10-19 17:03,【《数字经济和绿色发展国际经贸合作框架倡议》在京发布】2023年10月18日，第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛期间，中国与阿富汗、阿根廷、白俄罗斯、文莱、柬埔寨、喀麦隆、中非、智利、库克群岛、科特迪瓦、埃塞俄比亚、匈牙利、伊朗、肯尼亚、吉尔吉斯斯坦、老挝、蒙古、莫桑比克、缅甸、尼加拉瓜、尼日利亚、纽埃、巴基斯坦、巴布亚新几内亚、菲律宾、塞尔维亚、塞拉利昂、斯里兰卡、塔吉克斯坦、坦桑尼亚、泰国、土库曼斯坦、乌兹别克斯坦、赞比亚共同发布《数字经济和绿色发展国际经贸合作框架倡议》（以下简称“数字和绿色国际经贸合作框架”）。同时，数字和绿色国际经贸合作框架得到联合国贸发会议、联合国工发组织、国际贸易中心等国际组织的积极支持。数字和绿色国际经贸合作框架包括数字领域经贸合作、绿色发展合作、能力建设、落实与展望等四个部分，设置营造开放安全的环境、提升贸易便利化水平、弥合数字鸿沟、增强消费者信任、营造促进绿色发展的政策环境、加强贸易合作促进绿色和可持续发展、鼓励绿色技术和服务的交流与投资合作等七个支柱。参加方认识到数字和绿色转型是全球经济社会转型的两大趋势，也是促进经济增长的重要驱动力，两者协调发展将有助于经济、社会、环境实现可持续发展，将聚焦数字和绿色领域，秉持自主自愿、灵活务实、多方共建、开放发展的原则，挖掘合作潜能，开展务实贸易投资合作，打造发展新动能。前述35个国家为数字和绿色国际经贸合作框架第一批参加方，同时，欢迎更多感兴趣的国家、地区和国际组织参加和支持，充实、丰富合作内容，共同做大合作蛋糕，共享发展机遇。链接：《数字经济和绿色发展国际经贸合作框架倡议》中英文本（详见商务部网站）,0,0,1,4979,8.6万,f,,北京,北京,中国
26,4.95859E+15,成都市场监管,2023-10-19 16:30,#市场监管关注# 【#聚焦第三届“一带一路”国际合作高峰论坛##贸易畅通专题论坛达成200多项务实成果#】从18日下午举行的第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛上了解到，本次论坛筹备过程和论坛举办期间，各方达成了200多项务实成果，包括签署贸易、投资、海关、检验检疫、金融等领域谅解备忘录、议定书、协定等文件100多项；建立电子商务、税收、中欧班列等合作平台和机制；开展重大经贸项目合作和“小而美”项目合作等。央视财经的微博视频,0,3,3,345,22.9万,f,,成都,四川,中国
26,4.95859E+15,人民邮电报,2023-10-19 15:59,【全球云网宽带产业协会董事会主席李正茂：释放云网宽带发展潜能 助力弥合数字鸿沟】10月18日下午，在第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛上，全球云网宽带产业协会（WBBA）董事会主席李正茂就推动电子商务和绿色贸易发展进行主题发言，并围绕国际组织如何帮助相关国家或企业提升电子商务能力建设，推动“一带一路”合作等议题，与来自世界各地的政商代表进行沟通交流。网页链接,0,0,2,310,39.6万,f,,北京,北京,中国
26,4.95852E+15,俄罗斯卫星通讯社,2023-10-19 11:20,【第三届“一带一路”国际合作高峰论坛贸易畅通论坛达成201项成果】#贸易畅通专题论坛达成200多项务实成果# 第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛筹备过程中和举办期间，各方达成201项务实成果，包括签署贸易、投资、海关、检验检疫、金融等领域合作谅解备忘录、议定书、协定等文件106项。来自37个国家、4个国际组织和工商界的300余名嘉宾和代表参加论坛。与会嘉宾高度评价共建“一带一路”倡议提出10年来贸易畅通领域取得的积极成效，并围绕推进高水平贸易畅通主题，就维护产业链、供应链稳定畅通，推动电子商务、绿色贸易发展等进行深入交流，就开展海关、税务、金融等领域合作交换意见。论坛期间，还举办了政策交流、政商对接、实地参访等活动，为相关方加深友谊、达成合作提供平台。#共建一带一路走过10年# 第三届“一带一路”国际合作高峰论坛贸易畅通论坛达成201项成果,2,0,19,898,1176.1万,m,,北京,北京,中国
26,4.95858E+15,用户5852722732,2023-10-19 15:28,#你好乌鲁木齐# 强化互联互通，加强口岸基础设施建设，提高通关便利化水平和过货效能，畅通国际贸易物流、人员往来通道。加强人文交流，拓宽文化和旅游、卫生和教育、友城和地方等交流合作，为打造健康、稳定、充满活力的中哈关系作出更大贡献。 ,0,0,0,261,4,f,新疆,乌鲁木齐,新疆,中国
27,4.9585E+15,中国新闻网,2023-10-19 10:12,#进博故事2023#【国际物流企业的新航标】#聚焦一带一路十周年#随着全球化的深入发展，国际贸易流通愈发畅通，物流作为国际贸易的基础支撑，其重要性更加突显。进博会作为世界上第一个以进口为主题的国家级展会，不但为各国企业提供了一个展示和交流的平台，还成为国际物流企业扩大业务版图的新航标。在YQKLink联合创始人、首席运营官徐杨看来，从2020年参加进博会至今，是企业发展最快的三年。由于国际物流具有交易链条复杂、交易周期长的特性，客户选择物流服务商的决策时间也相对较长。通过在进博会上的展示和交流，提升了YQNLink在全球客户中提升品牌知名度，吸引了不少外贸企业、港口进行合作。(浦帆 康玉湛） 中国新闻网的微博视频,10,3,30,1301,8060万,m,,北京,北京,中国
27,4.9585E+15,经济日报,2023-10-19 10:10,#关注一带一路十周年#【#持续激发经贸合作潜力#】“一带一路”倡议提出十年来，共建国家积极推进贸易投资合作，贸易畅通便捷高效。十年来，共建国家着力解决贸易投资自由化便利化问题，大幅消除贸易投资壁垒，建设自由贸易区，推动建立更加均衡、平等和可持续的贸易体系，推动了区域经济一体化进程。网页链接,0,0,0,317,578.4万,m,,北京,北京,中国
27,4.9585E+15,大公報-大公網,2023-10-19 10:08,【推动贸易畅通 港争取尽早加入RCEP】18日在北京举行的第三届“一带一路”国际合作高峰论坛地方合作专题论坛特设“香港专场”。行政长官李家超在致辞中表示，地方合作是共建“一带一路”重要一环，他重点向与会者介绍了香港从四方面推动“一带一路”地方合作，期待与各方交流合作，推动区域间、城市间、人民间的联通。李家超表示，会争取尽早加入《区域全面经济伙伴关系协定》（RCEP）。推动贸易畅通 港争取尽早加入RCEP,2,3,4,1899,565.7万,m,,,河北,中国
27,4.95848E+15,商务微新闻,2023-10-19 9:12,#微新闻#【第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛取得丰硕经贸成果】10月18日，第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛在北京国家会议中心举行。中共中央政治局委员、国务院副总理何立峰出席并作主旨发言。论坛由商务部主办，海关总署、国家税务总局、中国进出口银行、中国出口信用保险公司协办，中国机电产品进出口商会承办。详戳下图↓,2,0,3,209,626.6万,m,,北京,北京,中国
27,4.95814E+15,新华社,2023-10-18 10:12,【习近平谈提出共建“一带一路”倡议的初心】习近平在主旨演讲中说，今年是我提出共建“一带一路”倡议10周年。提出这一倡议的初心，是借鉴古丝绸之路，以互联互通为主线，同各国加强政策沟通、设施联通、贸易畅通、资金融通、民心相通，为世界经济增长注入新动能，为全球发展开辟新空间，为国际经济合作打造新平台。#第三届一带一路国际合作高峰论坛#,49,7,108,3137,1.11亿,m,,北京,北京,中国
27,4.95831E+15,央视财经,2023-10-18 21:57,【#聚焦第三届“一带一路”国际合作高峰论坛##贸易畅通专题论坛达成200多项务实成果#】记者从今天（18日）下午举行的第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛上了解到，本次论坛筹备过程和论坛举办期间，各方达成了200多项务实成果，包括签署贸易、投资、海关、检验检疫、金融等领域谅解备忘录、议定书、协定等文件100多项；建立电子商务、税收、中欧班列等合作平台和机制；开展重大经贸项目合作和“小而美”项目合作等。央视财经的微博视频,7,3,17,469,3782.1万,f,,北京,北京,中国
28,4.95814E+15,人民日报,2023-10-18 10:15,【习近平谈提出#共建一带一路倡议的初心#】习近平在主旨演讲中说，今年是我提出共建#一带一路#倡议10周年。提出这一倡议的初心，是借鉴古丝绸之路，以互联互通为主线，同各国加强政策沟通、设施联通、贸易畅通、资金融通、民心相通，为世界经济增长注入新动能，为全球发展开辟新空间，为国际经济合作打造新平台。,129,139,684,3063,1.54亿,m,,北京,北京,中国
28,4.95829E+15,商务微新闻,2023-10-18 20:44,#微新闻#【商务部国际司负责人就《数字经济和绿色发展国际经贸合作框架倡议》答记者问】10月18日，第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛期间，中方与有关国家共同发布《数字经济和绿色发展国际经贸合作框架倡议》。针对媒体和公众关心的问题，商务部国际司负责人回答了记者提问。详戳下图↓ ,4,0,9,209,626.6万,m,,北京,北京,中国
28,4.95828E+15,商务微新闻,2023-10-18 19:45,#微新闻#【《数字经济和绿色发展国际经贸合作框架倡议》在京发布】2023年10月18日，第三届“一带一路”国际合作高峰论坛贸易畅通专题论坛期间，中国与阿富汗、阿根廷、白俄罗斯、文莱、柬埔寨、喀麦隆、中非、智利、库克群岛、科特迪瓦、埃塞俄比亚、匈牙利、伊朗、肯尼亚、吉尔吉斯斯坦、老挝、蒙古、莫桑比克、缅甸、尼加拉瓜、尼日利亚、纽埃、巴基斯坦、巴布亚新几内亚、菲律宾、塞尔维亚、塞拉利昂、斯里兰卡、塔吉克斯坦、坦桑尼亚、泰国、土库曼斯坦、乌兹别克斯坦、赞比亚共同发布《数字经济和绿色发展国际经贸合作框架倡议》。详戳下图↓ ,3,0,5,209,626.6万,m,,北京,北京,中国
28,4.95826E+15,中国网财经,2023-10-18 18:09,【#一带一路十周年之券商篇# ：深度践行国际化布局 强力赋能全球经济互联互通】 “一带一路”倡议提出十年来，我国与五大洲的150多个国家、30多个国际组织签署了230多份共建“一带一路”合作文件，共建国家间在设施联通、贸易畅通、金融合作、人文交流等方面不断深入，蓝图逐渐兑现。统计数据显示，2013年至2022年，我国与共建国家进出口总额累计19.1万亿美元，年均增长6.4%；2022年，我国与共建国家进出口总额近2.9万亿美元，占同期我国外贸总值的45.4%。#一带一路的100个故事# 国内各行业中，证券公司成为共建“一带一路”高质量发展的重要推动力。随着“一带一路”地区经济联系日益紧密，证券公司广泛开展国际化布局，发挥自身在跨境资本市场服务、国际交流等方面的优势，切实促进包容普惠的全球产业链构建，输出中国智慧，讲好中国故事。#一带一路国际合作高峰论坛开幕式#  “一带一路”十周年之券商篇,0,0,1,364,255.1万,f,,北京,北京,中国
28,4.95824E+15,通信信息报,2023-10-18 17:04,【十载耕耘成果丰硕 数字丝路见证“电信速度”】“一带一路”建设是一个庞大而复杂的系统工程，其核心在于实现“五通”，即政策沟通、设施联通、贸易畅通、资金融通和民心相通。而每一“通”都离不开信息高速路的畅通。中国电信大力推进与周边国家的互联互通，积极推进菲律宾第三家全业务运营商等项目，加快在印度尼西亚、新加坡等国家的IDC新型基础设施建设，重点打造中老泰、中缅、中尼、中巴等“一带一路”关键优势路由，让“一带一路”沿线部分区域长期以来跨国通信通而不畅的问题得到实质性解决。网页链接,0,0,0,1262,60.1万,m,,福州,福建,中国
29,4.9582E+15,京视频,2023-10-18 14:28,#第三届一带一路国际合作高峰论坛开幕式举行# 【“一带一路”合作，为实现高质量繁荣注入新活力！】10月18日上午10点，国家主席习近平在峰会开幕式上进行了主旨演讲。习主席的演讲总结了过去十年，一带一路倡议所取得的成就，从积极推进政策沟通、设施联通、贸易畅通、资金融通、民心相通，到启动大批务实合作、造福民众的项目；从构建起全方位、复合型的互联互通伙伴关系，到面对突如其来的新冠疫情守望相助、共克时艰，为全球经济复苏作出重要贡献。#一带一路十年生花# 京视频的微博视频,0,0,0,284,165.6万,m,,北京,北京,中国
29,4.95818E+15,七环视频,2023-10-18 13:00,【老外讲故事·“一带一路”促共赢②｜中欧班列：从“初出茅庐”到“双向奔赴”】今年是“一带一路”倡议提出十周年，作为设施联通、贸易畅通的重要载体和纽带，中欧班列在“一带一路”建设中功不可没。自2011年首趟中欧班列“渝新欧”从重庆始发以来，中欧班列累计开行7.7万列，货值超3400亿美元，数百个境内外城市相继成为这条贸易网络的转换节点，波兰的罗兹等地借助中欧班列实现了向新兴物流枢纽城市的转变。#一带一路国际合作高峰论坛开幕式# #共建一带一路进入高质量发展新阶段# #认识一带一路的朋友圈#  网页链接 七环视频的微博视频,2,0,0,250,355.3万,m,,上海,上海,中国
29,4.95814E+15,环球时报,2023-10-18 10:25,【习近平谈提出#共建一带一路倡议的初心#】习近平在主旨演讲中说，今年是我提出共建#一带一路#倡议10周年。提出这一倡议的初心，是借鉴古丝绸之路，以互联互通为主线，同各国加强政策沟通、设施联通、贸易畅通、资金融通、民心相通，为世界经济增长注入新动能，为全球发展开辟新空间，为国际经济合作打造新平台。（人民日报）,2,6,26,768,3118.4万,m,,北京,北京,中国
29,4.95814E+15,中国新闻网,2023-10-18 10:21,【习近平谈提出共建“一带一路”倡议的初心】习近平在主旨演讲中说，今年是我提出共建“一带一路”倡议10周年。提出这一倡议的初心，是借鉴古丝绸之路，以互联互通为主线，同各国加强政策沟通、设施联通、贸易畅通、资金融通、民心相通，为世界经济增长注入新动能，为全球发展开辟新空间，为国际经济合作打造新平台。#聚焦一带一路十周年#@人民日报,6,1,38,1301,8060万,m,,北京,北京,中国
29,4.95814E+15,中国日报,2023-10-18 10:18,【#共建一带一路倡议的初心是什么#】习近平：今年是我提出共建“一带一路”倡议10周年。提出这一倡议的初心，是借鉴古丝绸之路，以互联互通为主线，同各国加强政策沟通、设施联通、贸易畅通、资金融通、民心相通，为世界经济增长注入新动能，为全球发展开辟新空间，为国际经济合作打造新平台。#一带一路国际合作高峰论坛开幕##带路十年#@央视新闻,1,1,19,442,6490.6万,m,,北京,北京,中国
29,4.95813E+15,上海嘉定,2023-10-18 9:41,【#老外讲故事第四季#第二集：中欧班列】#一带一路促共赢#穿越河流和山脉，横跨辽阔的大地，当列车轰鸣声替代古代的驼铃声，沉睡的古丝绸之路开始苏醒。今年是“一带一路”倡议提出十周年，作为设施联通、贸易畅通的重要载体和纽带，中欧班列在“一带一路”建设中功不可没。日夜不息，驰骋万里。经过十年的探索发展，“钢铁驼队”已从“初出茅庐”变为“双向奔赴”：一边是数以万计的中国商品通过中欧班列销往世界，成为广受青睐的畅销品；另一边是来自全球的高货尖货蜂拥而来，走入更多中国寻常百姓的家中。当铁轨上的新丝路越跑越快，相隔千山万水的人们共同感受到了经贸互通带来的互利互惠。阡陌延展的铁路网，更是成就了一片片发展的热土，成为高质量共建“一带一路”的生动实践。 上海嘉定的微博视频,0,0,1,784,46.6万,m,,上海,上海,中国
29,4.95813E+15,定兴县北河镇,2023-10-18 9:29,【国家安全机关做守护“一带一路”的“安全官”】2023年是“一带一路”重大倡议提出十周年。十年来，中国与共建国家战略对接不断深化，协调机制更加顺畅，在政策沟通、设施联通、贸易畅通、资金融通、民心相通等领域取得举世瞩目的成就。在“一带一路”重大倡议驱动下，我国海外利益快速拓展，但也面临诸多风险，其中最主要的掣肘是美西方打压遏制，最直接的威胁是暴恐袭击及类暴恐风险，最突出的变量是地区不稳定因素，最棘手的问题是别有用心者抹黑炒作，最薄弱的短板是专业安防力量不足。在这些风险影响下，我公民在海外人身安全和合法权益受侵害，多个重大项目受冲击，高科技产业受打压，产业链供应链受遏制，国际形象受损害。保护共建“一带一路”成果、维护我国海外利益攸关国家发展和安全大局。国家安全机关积极发挥职能优势，开展了卓有成效的工作。做保驾护航的“宣传员”截至2022年底，我境外企业中方员工已超过150万人，赴外留学生近100万人，每年出入境人员超过1亿人次。与此同时，伴随地区动荡、战乱频发与恐怖主义持续抬头等安全风险，我海外公民遭受恐袭绑架、司法滥诉、电信诈骗等风险持续上升。海外安全保卫是党和国家赋予国家安全机关的一项重要职能。近年来，国家安全机关积极参与中央及国家层面相关工作机制，结合“4·15”全民国家安全教育日等宣传节点，采取形式多样、通俗易懂的方式，广泛开展海外利益保护宣传工作，讲授公民海外避险专业知识，编纂知识普及读物，组织中央和国家机关、驻外机构、赴外企业开展安防培训，受众覆盖十余万人次。通过开展海外利益保护宣传，全社会特别是赴外公民对海外利益保护工作的关注及了解有效提升，相关责任主体的风险防控意识和安防技能有效增强。做固防守卫的“安全官”在“一带一路”倡议取得实打实、沉甸甸成就的同时，驻外机构、赴外企业及海外公民也面临霸道霸权霸凌行径干扰、暴恐及绑架、重要产业链供应链安全风险等不利因素。国家安全机关及时通报预警风险，协助、督促相关单位做好风险应对处置；依法开展安防指导工作，抓好专业安防知识培训、场景推演、实战模拟，有效提升安防能力；常态化开展境外安全巡查，实地检查海外重大项目安全状况，及时消除风险隐患；参与重点项目安防方案评审，前置安全监督关口，努力保障企业项目安全。在国家安全机关专业指导下，“一带一路”沿线重大项目安全态势持续向好，成为了东道国人民公认的连心路、平安路、幸福路。各类驻外机构人员安防能力持续提高，为在异国打拼闯荡的海外游子提供了实实在在的安全感。做化险为夷的“守夜人”国家安全机关突出实战实用鲜明导向，全力防范化解海外中国公民、机构、企业面临的各类安全风险，全面提升处置海外突发事件能力水平，形成了富有新时代中国特色的海外利益保护工作模式。在炮火纷飞的战乱地，全力做好撤侨工作，确保我国公民平安回国。在海盗猖獗的风浪中，多措并举调动各方力量，保障几内亚湾、亚丁湾被绑架船员转危为安、平安到岸。在政局动荡的背景下，发挥“为人所不能”的重要特殊作用，确保我企业、项目不受冲击，投资建设安全运行。国家安全机关持续斗敌人、护公民、保项目、正视听，一张张被救同胞的笑脸、一次次远洋油轮的返航、一个个重大项目的落成、一位位国际友人的赞许，都成为国家安全机关护航“一带一路”行稳致远的不竭动力。回望共建“一带一路”十年成果丰硕，展望未来维护海外利益安全任重道远。国家安全机关将坚持统筹发展和安全，立足实战、勇于创新，秉持共同、综合、合作、可持续的新安全观，以新安全格局保障新发展格局，为构建和平稳定的发展环境作出新贡献。国家安全机关做守护“一带一路”的“安全官”,1,0,0,138,12,f,,保定,河北,中国
